"TEAM_ID","TEAM_NAME","GP","W","L","W_PCT","MIN","FGM","FGA","FG_PCT","FG3M","FG3A","FG3_PCT","FTM","FTA","FT_PCT","PTS","PLUS_MINUS","Season"
"1610612740","New Orleans Hornets","82","47","35","0.573","3981","2914","6695","0.435","404","1075","0.376","1467","1910","0.768","7699","173","2002-03"
"1610612752","New York Knicks","82","37","45","0.451","3971","2967","6725","0.441","606","1582","0.383","1320","1620","0.815","7860","-111","2002-03"
"1610612753","Orlando Magic","82","42","40","0.512","3961","2947","6763","0.436","568","1590","0.357","1616","2079","0.777","8078","11","2002-03"
"1610612755","Philadelphia 76ers","82","48","34","0.585","3971","2975","6640","0.448","245","787","0.311","1746","2253","0.775","7941","189","2002-03"
"1610612756","Phoenix Suns","82","44","38","0.537","3961","3005","6776","0.443","394","1149","0.343","1430","1928","0.742","7834","93","2002-03"
"1610612757","Portland Trail Blazers","82","50","32","0.61","3970.38333333333","2987","6491","0.46","379","1150","0.33","1450","1947","0.745","7803","214","2002-03"
"1610612758","Sacramento Kings","82","59","23","0.72","3966","3242","6990","0.464","491","1288","0.381","1367","1832","0.746","8342","533","2002-03"
"1610612759","San Antonio Spurs","82","60","22","0.732","3966","2908","6297","0.462","449","1270","0.354","1591","2194","0.725","7856","444","2002-03"
"1610612760","Seattle SuperSonics","82","40","42","0.488","3971","2887","6599","0.437","456","1291","0.353","1325","1780","0.744","7555","-10","2002-03"
"1610612761","Toronto Raptors","82","24","58","0.293","3961","2847","6664","0.427","409","1193","0.343","1350","1879","0.718","7453","-481","2002-03"
"1610612762","Utah Jazz","82","47","35","0.573","3956","2894","6189","0.468","224","641","0.349","1750","2349","0.745","7762","196","2002-03"
"1610612764","Washington Wizards","82","37","45","0.451","3966","2816","6394","0.44","253","811","0.312","1617","2077","0.779","7502","-83","2002-03"
"1610612737","Atlanta Hawks","82","28","54","0.341","3981","2829","6529","0.433","419","1249","0.335","1534","1976","0.776","7611","-381","2003-04"
"1610612738","Boston Celtics","82","36","46","0.439","3941","2843","6415","0.443","553","1599","0.346","1572","2095","0.75","7811","-119","2003-04"
"1610612741","Chicago Bulls","82","23","59","0.28","3966","2798","6753","0.414","429","1256","0.342","1330","1834","0.725","7355","-521","2003-04"
"1610612739","Cleveland Cavaliers","82","35","47","0.427","3971","2922","6753","0.433","247","786","0.314","1528","2030","0.753","7619","-215","2003-04"
"1610612742","Dallas Mavericks","82","52","30","0.634","3961","3322","7230","0.459","507","1456","0.348","1475","1854","0.796","8626","364","2003-04"
"1610612743","Denver Nuggets","82","43","39","0.524","3946","2993","6763","0.443","331","985","0.336","1655","2159","0.767","7972","88","2003-04"
"1610612765","Detroit Pistons","82","54","28","0.659","3956","2747","6314","0.435","333","968","0.344","1561","2074","0.753","7388","479","2003-04"
"1610612744","Golden State Warriors","82","37","45","0.451","3971","2875","6511","0.442","429","1283","0.334","1470","2028","0.725","7649","-60","2003-04"
"1610612745","Houston Rockets","82","45","37","0.549","3985.63333333333","2738","6195","0.442","515","1406","0.366","1371","1774","0.773","7362","142","2003-04"
"1610612754","Indiana Pacers","82","61","21","0.744","3961","2753","6322","0.435","449","1281","0.351","1538","2014","0.764","7493","472","2003-04"
"1610612746","Los Angeles Clippers","82","28","54","0.341","3961","2817","6579","0.428","329","1024","0.321","1808","2302","0.785","7771","-376","2003-04"
"1610612747","Los Angeles Lakers","82","56","26","0.683","3971","3028","6676","0.454","365","1115","0.327","1631","2352","0.693","8052","320","2003-04"
"1610612763","Memphis Grizzlies","82","50","32","0.61","3976","2963","6657","0.445","447","1314","0.34","1557","2143","0.727","7930","200","2003-04"
"1610612748","Miami Heat","82","42","40","0.512","3951","2729","6417","0.425","485","1357","0.357","1459","1915","0.762","7402","43","2003-04"
"1610612749","Milwaukee Bucks","82","41","41","0.5","3956","2970","6650","0.447","401","1145","0.35","1698","2192","0.775","8039","87","2003-04"
"1610612750","Minnesota Timberwolves","82","58","24","0.707","3951","3033","6571","0.462","326","897","0.363","1361","1743","0.781","7753","450","2003-04"
"1610612751","New Jersey Nets","82","47","35","0.573","3941","2813","6372","0.441","377","1123","0.336","1398","1856","0.753","7401","205","2003-04"
"1610612740","New Orleans Hornets","82","41","41","0.5","3966","2772","6605","0.42","531","1666","0.319","1454","1937","0.751","7529","-11","2003-04"
"1610612752","New York Knicks","82","39","43","0.476","3976","2881","6513","0.442","406","1115","0.364","1374","1732","0.793","7542","-121","2003-04"
"1610612753","Orlando Magic","82","21","61","0.256","3966","2904","6768","0.429","429","1248","0.344","1474","2000","0.737","7711","-576","2003-04"
"1610612755","Philadelphia 76ers","82","33","49","0.402","3971","2682","6260","0.428","339","992","0.342","1512","2009","0.753","7215","-204","2003-04"
"1610612756","Phoenix Suns","82","29","53","0.354","3946","2958","6671","0.443","415","1202","0.345","1392","1865","0.746","7723","-307","2003-04"
"1610612757","Portland Trail Blazers","82","41","41","0.5","3996","2898","6467","0.448","381","1102","0.346","1263","1728","0.731","7440","-104","2003-04"
"1610612758","Sacramento Kings","82","55","27","0.671","3956","3103","6711","0.462","601","1498","0.401","1626","2044","0.795","8433","411","2003-04"
"1610612759","San Antonio Spurs","82","57","25","0.695","3950.63333333333","2842","6434","0.442","408","1140","0.358","1409","2069","0.681","7501","592","2003-04"
"1610612760","Seattle SuperSonics","82","37","45","0.451","3961","2939","6590","0.446","723","1936","0.373","1363","1782","0.765","7964","-52","2003-04"
"1610612761","Toronto Raptors","82","33","49","0.402","3996","2654","6348","0.418","461","1294","0.356","1237","1650","0.75","7006","-247","2003-04"
"1610612762","Utah Jazz","82","42","40","0.512","3956","2690","6172","0.436","252","786","0.321","1639","2196","0.746","7271","-100","2003-04"
"1610612764","Washington Wizards","82","25","57","0.305","3966","2759","6557","0.421","434","1270","0.342","1579","2211","0.714","7531","-459","2003-04"
"1610612737","Atlanta Hawks","82","13","69","0.159","3971","2942","6672","0.441","304","973","0.312","1417","1994","0.711","7605","-796","2004-05"
"1610612738","Boston Celtics","82","45","37","0.549","3975.65","3046","6511","0.468","437","1252","0.349","1775","2323","0.764","8304","71","2004-05"
"1610612766","Charlotte Bobcats","82","18","64","0.22","3976","2961","6859","0.432","320","881","0.363","1487","2096","0.709","7729","-491","2004-05"
"1610612741","Chicago Bulls","82","47","35","0.573","3966","2849","6592","0.432","511","1433","0.357","1536","2048","0.75","7745","87","2004-05"
"1610612739","Cleveland Cavaliers","82","42","40","0.512","3971","2990","6687","0.447","300","904","0.332","1634","2174","0.752","7914","65","2004-05"
"1610612742","Dallas Mavericks","82","58","24","0.707","3946","3058","6691","0.457","463","1273","0.364","1826","2314","0.789","8405","471","2004-05"
"1610612743","Denver Nuggets","82","49","33","0.598","3951","3038","6615","0.459","320","940","0.34","1765","2313","0.763","8161","166","2004-05"
"1610612765","Detroit Pistons","82","54","28","0.659","3991","2851","6421","0.444","363","1053","0.345","1588","2150","0.739","7653","317","2004-05"
"1610612744","Golden State Warriors","82","34","48","0.415","3981","3029","7039","0.43","624","1774","0.352","1412","1955","0.722","8094","-177","2004-05"
"1610612745","Houston Rockets","82","51","31","0.622","3971","2846","6419","0.443","553","1521","0.364","1551","1986","0.781","7796","331","2004-05"
"1610612754","Indiana Pacers","82","44","38","0.537","3980.65","2668","6169","0.432","542","1575","0.344","1748","2206","0.792","7626","62","2004-05"
"1610612746","Los Angeles Clippers","82","37","45","0.451","4006","2924","6368","0.459","231","669","0.345","1770","2274","0.778","7849","-63","2004-05"
"1610612747","Los Angeles Lakers","82","34","48","0.415","3956","2895","6629","0.437","644","1813","0.355","1661","2137","0.777","8095","-243","2004-05"
"1610612763","Memphis Grizzlies","82","45","37","0.549","3941","2802","6271","0.447","531","1486","0.357","1526","2024","0.754","7661","188","2004-05"
"1610612748","Miami Heat","82","59","23","0.72","3996","3097","6368","0.486","475","1260","0.377","1658","2466","0.672","8327","535","2004-05"
"1610612749","Milwaukee Bucks","82","30","52","0.366","3956","2964","6580","0.45","325","925","0.351","1720","2229","0.772","7973","-245","2004-05"
"1610612750","Minnesota Timberwolves","82","44","38","0.537","3951","3045","6629","0.459","395","1145","0.345","1449","1820","0.796","7934","119","2004-05"
"1610612751","New Jersey Nets","82","42","40","0.512","3981","2753","6419","0.429","435","1203","0.362","1555","2039","0.763","7496","-123","2004-05"
"1610612740","New Orleans Hornets","82","18","64","0.22","3986","2718","6556","0.415","415","1316","0.315","1401","1830","0.766","7252","-580","2004-05"
"1610612752","New York Knicks","82","33","49","0.402","3976","2978","6599","0.451","441","1240","0.356","1580","2060","0.767","7977","-200","2004-05"
"1610612753","Orlando Magic","82","36","46","0.439","3941","3034","6679","0.454","320","916","0.349","1772","2335","0.759","8160","-184","2004-05"
"1610612755","Philadelphia 76ers","82","43","39","0.524","3971","2946","6736","0.437","505","1453","0.348","1731","2194","0.789","8128","-61","2004-05"
"1610612756","Phoenix Suns","82","62","20","0.756","3956","3351","7018","0.477","796","2026","0.393","1556","2080","0.748","9054","584","2004-05"
"1610612757","Portland Trail Blazers","82","27","55","0.329","3946","2896","6422","0.451","420","1161","0.362","1409","1944","0.725","7621","-328","2004-05"
"1610612758","Sacramento Kings","82","50","32","0.61","3971","3203","6978","0.459","522","1396","0.374","1577","2004","0.787","8505","177","2004-05"
"1610612759","San Antonio Spurs","82","59","23","0.72","3961","2923","6450","0.453","507","1395","0.363","1535","2120","0.724","7888","640","2004-05"
"1610612760","Seattle SuperSonics","82","52","30","0.634","3951","2882","6498","0.444","666","1824","0.365","1683","2131","0.79","8113","188","2004-05"
"1610612761","Toronto Raptors","82","33","49","0.402","3961","2952","6656","0.444","648","1681","0.385","1626","2101","0.774","8178","-133","2004-05"
"1610612762","Utah Jazz","82","26","56","0.317","3956","2828","6301","0.449","250","762","0.328","1719","2272","0.757","7625","-350","2004-05"
"1610612764","Washington Wizards","82","45","37","0.549","3956","2966","6794","0.437","514","1498","0.343","1795","2476","0.725","8241","-27","2004-05"
"1610612737","Atlanta Hawks","82","26","56","0.317","3976","2946","6496","0.454","424","1154","0.367","1656","2207","0.75","7972","-390","2005-06"
"1610612738","Boston Celtics","82","33","49","0.402","3976","2951","6322","0.467","467","1290","0.362","1664","2204","0.755","8033","-126","2005-06"
"1610612766","Charlotte Bobcats","82","26","56","0.317","3981","2961","6843","0.433","428","1261","0.339","1593","2186","0.729","7943","-328","2005-06"
"1610612741","Chicago Bulls","82","41","41","0.5","3981","3004","6737","0.446","560","1477","0.379","1452","1967","0.738","8020","52","2005-06"
"1610612739","Cleveland Cavaliers","82","50","32","0.61","3966","2908","6412","0.454","497","1465","0.339","1689","2318","0.729","8002","183","2005-06"
"1610612742","Dallas Mavericks","82","60","22","0.732","3976","2948","6375","0.462","416","1113","0.374","1818","2322","0.783","8130","498","2005-06"
"1610612743","Denver Nuggets","82","44","38","0.537","3986","3078","6672","0.461","350","1076","0.325","1721","2312","0.744","8227","19","2005-06"
"1610612765","Detroit Pistons","82","64","18","0.78","3966","2983","6558","0.455","557","1451","0.384","1418","1950","0.727","7941","547","2005-06"
"1610612744","Golden State Warriors","82","34","48","0.415","3966","2939","6785","0.433","625","1832","0.341","1573","2190","0.718","8076","-111","2005-06"
"1610612745","Houston Rockets","82","34","48","0.415","3966","2708","6252","0.433","469","1414","0.332","1502","1980","0.759","7387","-130","2005-06"
"1610612754","Indiana Pacers","82","41","41","0.5","3946","2786","6274","0.444","536","1536","0.349","1591","2158","0.737","7699","155","2005-06"
"1610612746","Los Angeles Clippers","82","47","35","0.573","3961","2993","6443","0.465","290","843","0.344","1694","2142","0.791","7970","129","2005-06"
"1610612747","Los Angeles Lakers","82","45","37","0.549","3971","2992","6607","0.453","552","1583","0.349","1618","2172","0.745","8154","205","2005-06"
"1610612763","Memphis Grizzlies","82","49","33","0.598","3971","2746","6125","0.448","590","1578","0.374","1476","2077","0.711","7558","303","2005-06"
"1610612748","Miami Heat","82","52","30","0.634","3951","3039","6355","0.478","497","1441","0.345","1616","2310","0.7","8191","317","2005-06"
"1610612749","Milwaukee Bucks","82","40","42","0.488","3971","2976","6566","0.453","507","1335","0.38","1561","2115","0.738","8020","-85","2005-06"
"1610612750","Minnesota Timberwolves","82","33","49","0.402","3971","2888","6340","0.456","310","942","0.329","1436","1895","0.758","7522","-154","2005-06"
"1610612751","New Jersey Nets","82","49","33","0.598","3956","2778","6317","0.44","477","1447","0.33","1658","2187","0.758","7691","112","2005-06"
"1610612740","New Orleans/Oklahoma City Hornets","82","38","44","0.463","3961","2831","6428","0.44","300","885","0.339","1649","2176","0.758","7611","-231","2005-06"
"1610612752","New York Knicks","82","23","59","0.28","3986","2822","6205","0.455","320","884","0.362","1878","2587","0.726","7842","-525","2005-06"
"1610612753","Orlando Magic","82","36","46","0.439","3981","2911","6167","0.472","299","796","0.376","1663","2277","0.73","7784","-88","2005-06"
"1610612755","Philadelphia 76ers","82","38","44","0.463","3981","3001","6546","0.458","375","1031","0.364","1770","2330","0.76","8147","-160","2005-06"
"1610612756","Phoenix Suns","82","54","28","0.659","3991","3430","7167","0.479","837","2097","0.399","1189","1475","0.806","8886","455","2005-06"
"1610612757","Portland Trail Blazers","82","21","61","0.256","3946","2791","6267","0.445","364","1042","0.349","1339","1944","0.689","7285","-775","2005-06"
"1610612758","Sacramento Kings","82","44","38","0.537","3966","2954","6500","0.454","494","1408","0.351","1704","2173","0.784","8106","126","2005-06"
"1610612759","San Antonio Spurs","82","63","19","0.768","3961","2993","6342","0.472","524","1362","0.385","1327","1891","0.702","7837","559","2005-06"
"1610612760","Seattle SuperSonics","82","35","47","0.427","3966","3077","6711","0.459","605","1631","0.371","1652","2104","0.785","8411","-248","2005-06"
"1610612761","Toronto Raptors","82","27","55","0.329","3991","3013","6639","0.454","608","1620","0.375","1653","2089","0.791","8287","-245","2005-06"
"1610612762","Utah Jazz","82","41","41","0.5","3976","2744","6207","0.442","311","925","0.336","1774","2466","0.719","7573","-216","2005-06"
"1610612764","Washington Wizards","82","42","40","0.512","3966","2975","6656","0.447","497","1394","0.357","1889","2496","0.757","8336","152","2005-06"
"1610612737","Atlanta Hawks","82","30","52","0.366","3975.985","2831","6372","0.444","341","1038","0.329","1677","2203","0.761","7680","-390","2006-07"
"1610612738","Boston Celtics","82","24","58","0.293","3971","2858","6454","0.443","471","1283","0.367","1670","2178","0.767","7857","-280","2006-07"
"1610612766","Charlotte Bobcats","82","33","49","0.402","4001","2960","6643","0.446","457","1280","0.357","1568","2136","0.734","7945","-307","2006-07"
"1610612741","Chicago Bulls","82","49","33","0.598","3956","3046","6663","0.457","480","1237","0.388","1528","2083","0.734","8100","411","2006-07"
"1610612739","Cleveland Cavaliers","82","50","32","0.61","3976","2978","6658","0.447","494","1404","0.352","1484","2133","0.696","7934","314","2006-07"
"1610612742","Dallas Mavericks","82","67","15","0.817","3951","3010","6442","0.467","535","1404","0.381","1646","2045","0.805","8201","592","2006-07"
"1610612743","Denver Nuggets","82","45","37","0.549","3956","3164","6805","0.465","484","1440","0.336","1827","2449","0.746","8639","133","2006-07"
"1610612765","Detroit Pistons","82","53","29","0.646","3976","2942","6484","0.454","449","1305","0.344","1539","1988","0.774","7872","341","2006-07"
"1610612744","Golden State Warriors","82","42","40","0.512","3951","3261","7048","0.463","700","1966","0.356","1515","2113","0.717","8737","-28","2006-07"
"1610612745","Houston Rockets","82","52","30","0.634","3971","2906","6528","0.445","705","1893","0.372","1436","1906","0.753","7953","398","2006-07"
"1610612754","Indiana Pacers","82","35","47","0.427","3955.995","2872","6561","0.438","481","1389","0.346","1615","2125","0.76","7840","-200","2006-07"
"1610612746","Los Angeles Clippers","82","40","42","0.488","3946","2880","6318","0.456","314","903","0.348","1769","2245","0.788","7843","-38","2006-07"
"1610612747","Los Angeles Lakers","82","42","40","0.512","4006","3103","6664","0.466","608","1724","0.353","1660","2221","0.747","8474","-6","2006-07"
"1610612763","Memphis Grizzlies","82","22","60","0.268","3996","2998","6448","0.465","500","1362","0.367","1835","2410","0.761","8331","-422","2006-07"
"1610612748","Miami Heat","82","44","38","0.537","3971","2919","6288","0.464","528","1539","0.343","1393","2019","0.69","7759","-75","2006-07"
"1610612749","Milwaukee Bucks","82","28","54","0.341","3971","3121","6714","0.465","524","1472","0.356","1406","1919","0.733","8172","-359","2006-07"
"1610612750","Minnesota Timberwolves","82","32","50","0.39","4000.985","2997","6502","0.461","384","1089","0.353","1499","1892","0.792","7877","-301","2006-07"
"1610612751","New Jersey Nets","82","41","41","0.5","3976","2913","6379","0.457","609","1676","0.363","1566","2153","0.727","8001","-63","2006-07"
"1610612740","New Orleans/Oklahoma City Hornets","82","39","43","0.476","3976","2971","6674","0.445","455","1256","0.362","1436","1941","0.74","7833","-129","2006-07"
"1610612752","New York Knicks","82","33","49","0.402","4001","2903","6356","0.457","474","1370","0.346","1714","2396","0.715","7994","-234","2006-07"
"1610612753","Orlando Magic","82","40","42","0.488","3956","2875","6090","0.472","342","962","0.356","1679","2393","0.702","7771","64","2006-07"
"1610612755","Philadelphia 76ers","82","35","47","0.427","3976","2932","6408","0.458","284","823","0.345","1637","2135","0.767","7785","-248","2006-07"
"1610612756","Phoenix Suns","82","61","21","0.744","3981","3388","6855","0.494","785","1965","0.399","1476","1827","0.808","9037","599","2006-07"
"1610612757","Portland Trail Blazers","82","32","50","0.39","3991","2874","6392","0.45","426","1232","0.346","1543","2006","0.769","7717","-352","2006-07"
"1610612758","Sacramento Kings","82","33","49","0.402","3961","2941","6532","0.45","530","1513","0.35","1891","2473","0.765","8303","-148","2006-07"
"1610612759","San Antonio Spurs","82","58","24","0.707","3956","2999","6328","0.474","595","1561","0.381","1486","1980","0.751","8079","691","2006-07"
"1610612760","Seattle SuperSonics","82","31","51","0.378","3966","3047","6628","0.46","525","1451","0.362","1511","1911","0.791","8130","-237","2006-07"
"1610612761","Toronto Raptors","82","47","35","0.573","3951","3032","6547","0.463","531","1464","0.363","1562","1983","0.788","8157","81","2006-07"
"1610612762","Utah Jazz","82","51","31","0.622","3961","3069","6471","0.474","354","1056","0.335","1830","2462","0.743","8322","235","2006-07"
"1610612764","Washington Wizards","82","41","41","0.5","3965.995","3070","6820","0.45","561","1614","0.348","1855","2425","0.765","8556","-42","2006-07"
"1610612737","Atlanta Hawks","82","37","45","0.451","3971","2975","6552","0.454","384","1078","0.356","1720","2227","0.772","8054","-149","2007-08"
"1610612738","Boston Celtics","82","66","16","0.805","3951","2986","6286","0.475","596","1564","0.381","1677","2176","0.771","8245","841","2007-08"
"1610612766","Charlotte Bobcats","82","32","50","0.39","3976","2960","6554","0.452","529","1443","0.367","1510","2115","0.714","7959","-359","2007-08"
"1610612741","Chicago Bulls","82","33","49","0.402","3961","2987","6861","0.435","474","1305","0.363","1533","2029","0.756","7981","-253","2007-08"
"1610612739","Cleveland Cavaliers","82","45","37","0.549","3971","2937","6697","0.439","552","1544","0.358","1477","2061","0.717","7903","-29","2007-08"
"1610612742","Dallas Mavericks","82","51","31","0.622","3946","3025","6515","0.464","494","1403","0.352","1690","2075","0.814","8234","372","2007-08"
"1610612743","Denver Nuggets","82","50","32","0.61","3971","3307","7038","0.47","569","1605","0.355","1891","2519","0.751","9074","304","2007-08"
"1610612765","Detroit Pistons","82","59","23","0.72","3946","2999","6551","0.458","487","1330","0.366","1507","1965","0.767","7992","606","2007-08"
"1610612744","Golden State Warriors","82","48","34","0.585","3956","3403","7406","0.459","761","2185","0.348","1538","2044","0.752","9105","181","2007-08"
"1610612745","Houston Rockets","82","55","27","0.671","3946","3003","6698","0.448","583","1707","0.342","1342","1848","0.726","7931","384","2007-08"
"1610612754","Indiana Pacers","82","36","46","0.439","3951","3102","6993","0.444","755","2021","0.374","1568","2042","0.768","8527","-115","2007-08"
"1610612746","Los Angeles Clippers","82","23","59","0.28","3961","2820","6445","0.438","350","1079","0.324","1702","2178","0.781","7692","-596","2007-08"
"1610612747","Los Angeles Lakers","82","57","25","0.695","3956","3248","6818","0.476","662","1751","0.378","1746","2270","0.769","8904","595","2007-08"
"1610612763","Memphis Grizzlies","82","22","60","0.268","3961","3060","6737","0.454","620","1779","0.349","1517","2097","0.723","8257","-509","2007-08"
"1610612748","Miami Heat","82","15","67","0.183","3966","2808","6336","0.443","491","1373","0.358","1384","1903","0.727","7491","-709","2007-08"
"1610612749","Milwaukee Bucks","82","26","56","0.317","3971","3026","6745","0.449","452","1313","0.344","1452","1980","0.733","7956","-565","2007-08"
"1610612750","Minnesota Timberwolves","82","22","60","0.268","3946","3076","6817","0.451","441","1259","0.35","1246","1693","0.736","7839","-556","2007-08"
"1610612751","New Jersey Nets","82","34","48","0.415","3966","2856","6450","0.443","498","1430","0.348","1647","2237","0.736","7857","-415","2007-08"
"1610612740","New Orleans Hornets","82","56","26","0.683","3961","3164","6796","0.466","630","1621","0.389","1312","1707","0.769","8270","433","2007-08"
"1610612752","New York Knicks","82","23","59","0.28","3976","2967","6757","0.439","490","1454","0.337","1524","2095","0.727","7948","-542","2007-08"
"1610612753","Orlando Magic","82","52","30","0.634","3956","3058","6446","0.474","801","2074","0.386","1650","2288","0.721","8567","448","2007-08"
"1610612755","Philadelphia 76ers","82","40","42","0.488","3951","3056","6648","0.46","302","952","0.317","1509","2137","0.706","7923","34","2007-08"
"1610612756","Phoenix Suns","82","55","27","0.671","3956","3392","6782","0.5","694","1764","0.393","1548","1977","0.783","9026","414","2007-08"
"1610612757","Portland Trail Blazers","82","41","41","0.5","3981","2935","6546","0.448","538","1426","0.377","1412","1841","0.767","7820","-80","2007-08"
"1610612758","Sacramento Kings","82","38","44","0.463","3966","3043","6558","0.464","510","1367","0.373","1812","2272","0.798","8408","-185","2007-08"
"1610612759","San Antonio Spurs","82","56","26","0.683","3946","2938","6424","0.457","594","1610","0.369","1350","1774","0.761","7820","393","2007-08"
"1610612760","Seattle SuperSonics","82","20","62","0.244","3966","3125","7032","0.444","313","939","0.333","1436","1866","0.77","7999","-718","2007-08"
"1610612761","Toronto Raptors","82","41","41","0.5","3966","3148","6726","0.468","572","1459","0.392","1347","1658","0.812","8215","238","2007-08"
"1610612762","Utah Jazz","82","54","28","0.659","3941","3279","6592","0.497","407","1095","0.372","1745","2298","0.759","8710","564","2007-08"
"1610612764","Washington Wizards","82","43","39","0.524","3981","2986","6695","0.446","575","1614","0.356","1557","1991","0.782","8104","-27","2007-08"
"1610612737","Atlanta Hawks","82","47","35","0.573","3941","2956","6451","0.458","597","1633","0.366","1537","2085","0.737","8046","129","2008-09"
"1610612738","Boston Celtics","82","62","20","0.756","3976","3075","6333","0.486","538","1355","0.397","1587","2075","0.765","8275","616","2008-09"
"1610612766","Charlotte Bobcats","82","35","47","0.427","3986","2866","6299","0.455","490","1339","0.366","1455","1965","0.74","7677","-104","2008-09"
"1610612741","Chicago Bulls","82","41","41","0.5","3986","3126","6846","0.457","493","1293","0.381","1633","2052","0.796","8378","-23","2008-09"
"1610612739","Cleveland Cavaliers","82","66","16","0.805","3956","3022","6454","0.468","656","1670","0.393","1523","2012","0.757","8223","732","2008-09"
"1610612742","Dallas Mavericks","82","50","32","0.61","3961","3128","6770","0.462","571","1632","0.35","1516","1852","0.819","8343","162","2008-09"
"1610612743","Denver Nuggets","82","54","28","0.659","3946","3058","6510","0.47","548","1477","0.371","1891","2487","0.76","8555","280","2008-09"
"1610612765","Detroit Pistons","82","39","43","0.476","3981","2981","6559","0.454","377","1079","0.349","1388","1849","0.751","7727","-40","2008-09"
"1610612744","Golden State Warriors","82","29","53","0.354","3975.99833333333","3231","7055","0.458","550","1475","0.373","1893","2392","0.791","8905","-307","2008-09"
"1610612745","Houston Rockets","82","53","29","0.646","3961","2959","6526","0.453","621","1656","0.375","1531","1903","0.805","8070","328","2008-09"
"1610612754","Indiana Pacers","82","36","46","0.439","3966","3220","7080","0.455","652","1725","0.378","1525","1890","0.807","8617","-91","2008-09"
"1610612746","Los Angeles Clippers","82","19","63","0.232","3976","2955","6696","0.441","535","1513","0.354","1354","1839","0.736","7799","-719","2008-09"
"1610612747","Los Angeles Lakers","82","65","17","0.793","3956","3307","6981","0.474","547","1516","0.361","1607","2087","0.77","8768","628","2008-09"
"1610612763","Memphis Grizzlies","82","24","58","0.293","3961","2865","6311","0.454","398","1106","0.36","1570","2077","0.756","7698","-448","2008-09"
"1610612748","Miami Heat","82","43","39","0.524","3991","3034","6646","0.457","582","1631","0.357","1411","1871","0.754","8061","21","2008-09"
"1610612749","Milwaukee Bucks","82","34","48","0.415","3956","3009","6755","0.445","511","1408","0.363","1613","2067","0.78","8142","-89","2008-09"
"1610612750","Minnesota Timberwolves","82","24","58","0.293","3961","2986","6766","0.441","543","1539","0.353","1504","1957","0.769","8019","-403","2008-09"
"1610612751","New Jersey Nets","82","34","48","0.415","3966","2925","6536","0.448","652","1735","0.376","1542","1980","0.779","8044","-200","2008-09"
"1610612740","New Orleans Hornets","82","49","33","0.598","3950.99833333333","2911","6366","0.457","556","1526","0.364","1479","1833","0.807","7857","127","2008-09"
"1610612752","New York Knicks","82","32","50","0.39","3961","3157","7091","0.445","823","2284","0.36","1490","1900","0.784","8627","-214","2008-09"
"1610612760","Oklahoma City Thunder","82","23","59","0.28","3961","2999","6716","0.447","328","949","0.346","1626","2069","0.786","7952","-500","2008-09"
"1610612753","Orlando Magic","82","59","23","0.72","3946","2929","6416","0.457","817","2147","0.381","1611","2253","0.715","8286","549","2008-09"
"1610612755","Philadelphia 76ers","82","41","41","0.5","3951","2997","6532","0.459","341","1072","0.318","1652","2216","0.745","7987","6","2008-09"
"1610612756","Phoenix Suns","82","46","36","0.561","3951","3373","6695","0.504","553","1445","0.383","1675","2251","0.744","8974","158","2008-09"
"1610612757","Portland Trail Blazers","82","54","28","0.659","3966","3018","6494","0.465","596","1555","0.383","1521","1988","0.765","8153","438","2008-09"
"1610612758","Sacramento Kings","82","17","65","0.207","3981","2990","6685","0.447","586","1594","0.368","1682","2107","0.798","8248","-718","2008-09"
"1610612759","San Antonio Spurs","82","54","28","0.659","3981","3042","6534","0.466","625","1620","0.386","1249","1641","0.761","7958","308","2008-09"
"1610612761","Toronto Raptors","82","33","49","0.402","3961","3054","6673","0.458","479","1289","0.372","1534","1861","0.824","8121","-231","2008-09"
"1610612762","Utah Jazz","82","48","34","0.585","3976","3143","6623","0.475","392","1122","0.349","1814","2352","0.771","8492","217","2008-09"
"1610612764","Washington Wizards","82","19","63","0.232","3941","2994","6655","0.45","395","1198","0.33","1494","1948","0.767","7877","-612","2008-09"
"1610612737","Atlanta Hawks","82","53","29","0.646","3971","3181","6801","0.468","524","1455","0.36","1452","1914","0.759","8338","382","2009-10"
"1610612738","Boston Celtics","82","50","32","0.61","3956","3039","6294","0.483","499","1433","0.348","1559","2090","0.746","8136","300","2009-10"
"1610612766","Charlotte Bobcats","82","44","38","0.537","3976","2858","6306","0.453","460","1331","0.346","1637","2180","0.751","7813","120","2009-10"
"1610612741","Chicago Bulls","82","41","41","0.5","3981","3081","6825","0.451","352","1066","0.33","1479","1962","0.754","7993","-134","2009-10"
"1610612739","Cleveland Cavaliers","82","61","21","0.744","3956","3101","6391","0.485","602","1582","0.381","1569","2180","0.72","8373","535","2009-10"
"1610612742","Dallas Mavericks","82","55","27","0.671","3976","3140","6760","0.464","558","1498","0.372","1526","1870","0.816","8364","223","2009-10"
"1610612743","Denver Nuggets","82","53","29","0.646","3956","3124","6678","0.468","544","1517","0.359","1937","2508","0.772","8729","335","2009-10"
"1610612765","Detroit Pistons","82","27","55","0.329","3956","2940","6602","0.445","374","1190","0.314","1455","1998","0.728","7709","-419","2009-10"
"1610612744","Golden State Warriors","82","26","56","0.317","3946","3329","7094","0.469","633","1687","0.375","1631","2085","0.782","8922","-295","2009-10"
