"TEAM_ID","TEAM_NAME","TEAM_ABBREVIATION","GP","G","FGA_FREQUENCY","FGM","FGA","FG_PCT","EFG_PCT","FG2A_FREQUENCY","FG2M","FG2A","FG2_PCT","FG3A_FREQUENCY","FG3M","FG3A","FG3_PCT","Season"
"1610612742","Dallas Mavericks","DAL","82","82","1","3222","6983","0.461","0.538","0.562","2149","3921","0.548","0.438","1073","3062","0.35","2021-22"
"1610612752","New York Knicks","NYK","81","81","1","3046","6972","0.437","0.513","0.571","1983","3983","0.498","0.429","1063","2989","0.356","2021-22"
"1610612748","Miami Heat","MIA","82","82","1","3242","6951","0.466","0.547","0.578","2128","4015","0.53","0.422","1114","2936","0.379","2021-22"
"1610612739","Cleveland Cavaliers","CLE","82","82","1","3252","6935","0.469","0.538","0.613","2300","4253","0.541","0.387","952","2682","0.355","2021-22"
"1610612755","Philadelphia 76ers","PHI","82","82","1","3230","6932","0.466","0.534","0.624","2280","4324","0.527","0.376","950","2608","0.364","2021-22"
"1610612760","Oklahoma City Thunder","OKC","82","82","1","3533","7590","0.465","0.531","0.631","2538","4793","0.53","0.369","995","2797","0.356","2022-23"
"1610612737","Atlanta Hawks","ATL","82","82","1","3658","7574","0.483","0.541","0.669","2776","5069","0.548","0.331","882","2505","0.352","2022-23"
"1610612763","Memphis Grizzlies","MEM","82","82","1","3584","7549","0.475","0.54","0.628","2600","4743","0.548","0.372","984","2806","0.351","2022-23"
"1610612761","Toronto Raptors","TOR","82","82","1","3434","7489","0.459","0.517","0.649","2554","4863","0.525","0.351","880","2626","0.335","2022-23"
"1610612749","Milwaukee Bucks","MIL","82","82","1","3504","7412","0.473","0.555","0.554","2287","4106","0.557","0.446","1217","3306","0.368","2022-23"
"1610612756","Phoenix Suns","PHX","82","82","1","3453","7388","0.467","0.535","0.638","2452","4713","0.52","0.362","1001","2675","0.374","2022-23"
"1610612766","Charlotte Hornets","CHA","82","82","1","3375","7382","0.457","0.517","0.641","2499","4733","0.528","0.359","876","2649","0.331","2022-23"
"1610612762","Utah Jazz","UTA","82","82","1","3485","7364","0.473","0.548","0.579","2391","4266","0.56","0.421","1094","3098","0.353","2022-23"
"1610612754","Indiana Pacers","IND","82","82","1","3444","7345","0.469","0.545","0.587","2332","4315","0.54","0.413","1112","3030","0.367","2022-23"
"1610612752","New York Knicks","NYK","82","82","1","3444","7328","0.47","0.541","0.6","2407","4398","0.547","0.4","1037","2930","0.354","2022-23"
"1610612759","San Antonio Spurs","SAS","79","79","1","3396","7304","0.465","0.525","0.65","2516","4750","0.53","0.35","880","2554","0.345","2022-23"
"1610612744","Golden State Warriors","GSW","81","81","1","3483","7292","0.478","0.57","0.521","2138","3800","0.563","0.479","1345","3492","0.385","2022-23"
"1610612745","Houston Rockets","HOU","82","82","1","3328","7284","0.457","0.516","0.641","2472","4666","0.53","0.359","856","2618","0.327","2022-23"
"1610612747","Los Angeles Lakers","LAL","82","82","1","3505","7280","0.481","0.542","0.649","2622","4727","0.555","0.351","883","2553","0.346","2022-23"
"1610612738","Boston Celtics","BOS","82","82","1","3460","7278","0.475","0.566","0.52","2145","3786","0.567","0.48","1315","3492","0.377","2022-23"
"1610612758","Sacramento Kings","SAC","82","82","1","3573","7234","0.494","0.572","0.577","2445","4174","0.586","0.423","1128","3060","0.369","2022-23"
"1610612740","New Orleans Pelicans","NOP","82","82","1","3446","7173","0.48","0.543","0.656","2547","4706","0.541","0.344","899","2467","0.364","2022-23"
"1610612764","Washington Wizards","WAS","82","82","1","3456","7125","0.485","0.55","0.635","2531","4524","0.559","0.365","925","2601","0.356","2022-23"
"1610612743","Denver Nuggets","DEN","82","82","1","3574","7088","0.504","0.573","0.639","2605","4529","0.575","0.361","969","2559","0.379","2022-23"
"1610612753","Orlando Magic","ORL","82","82","1","3323","7074","0.47","0.532","0.639","2440","4523","0.539","0.361","883","2551","0.346","2022-23"
"1610612750","Minnesota Timberwolves","MIN","81","81","1","3459","7066","0.49","0.558","0.62","2486","4378","0.568","0.38","973","2688","0.362","2022-23"
"1610612746","LA Clippers","LAC","82","82","1","3370","7058","0.477","0.551","0.612","2329","4323","0.539","0.388","1041","2735","0.381","2022-23"
"1610612765","Detroit Pistons","DET","81","81","1","3198","7026","0.455","0.521","0.627","2274","4408","0.516","0.373","924","2618","0.353","2022-23"
"1610612741","Chicago Bulls","CHI","81","81","1","3436","7021","0.489","0.55","0.666","2589","4677","0.554","0.334","847","2344","0.361","2022-23"
"1610612748","Miami Heat","MIA","82","82","1","3215","6991","0.46","0.53","0.592","2235","4139","0.54","0.408","980","2852","0.344","2022-23"
"1610612739","Cleveland Cavaliers","CLE","82","82","1","3408","6985","0.488","0.556","0.629","2458","4396","0.559","0.371","950","2589","0.367","2022-23"
"1610612751","Brooklyn Nets","BKN","82","82","1","3388","6950","0.487","0.563","0.603","2345","4194","0.559","0.397","1043","2756","0.378","2022-23"
"1610612742","Dallas Mavericks","DAL","82","82","1","3283","6909","0.475","0.565","0.513","2037","3547","0.574","0.487","1246","3362","0.371","2022-23"
"1610612757","Portland Trail Blazers","POR","81","81","1","3266","6905","0.473","0.549","0.585","2220","4040","0.55","0.415","1046","2865","0.365","2022-23"
"1610612755","Philadelphia 76ers","PHI","82","82","1","3347","6871","0.487","0.562","0.61","2312","4194","0.551","0.39","1035","2677","0.387","2022-23"
"1610612754","Indiana Pacers","IND","82","82","1","3841","7580","0.507","0.578","0.619","2762","4695","0.588","0.381","1079","2885","0.374","2023-24"
"1610612737","Atlanta Hawks","ATL","82","82","1","3514","7538","0.466","0.54","0.593","2395","4467","0.536","0.407","1119","3071","0.364","2023-24"
"1610612764","Washington Wizards","WAS","82","82","1","3509","7464","0.47","0.538","0.611","2499","4557","0.548","0.389","1010","2907","0.347","2023-24"
"1610612745","Houston Rockets","HOU","82","82","1","3415","7431","0.46","0.53","0.602","2374","4477","0.53","0.398","1041","2954","0.352","2023-24"
"1610612758","Sacramento Kings","SAC","82","82","1","3536","7421","0.476","0.556","0.568","2363","4216","0.56","0.432","1173","3205","0.366","2023-24"
"1610612759","San Antonio Spurs","SAS","81","81","1","3390","7343","0.462","0.531","0.599","2371","4395","0.539","0.401","1019","2948","0.346","2023-24"
"1610612760","Oklahoma City Thunder","OKC","82","82","1","3653","7324","0.499","0.573","0.617","2563","4519","0.567","0.383","1090","2805","0.389","2023-24"
"1610612744","Golden State Warriors","GSW","81","81","1","3489","7312","0.477","0.558","0.575","2308","4207","0.549","0.425","1181","3105","0.38","2023-24"
"1610612738","Boston Celtics","BOS","81","81","1","3555","7302","0.487","0.578","0.528","2219","3859","0.575","0.472","1336","3443","0.388","2023-24"
"1610612762","Utah Jazz","UTA","81","81","1","3396","7276","0.467","0.539","0.592","2344","4309","0.544","0.408","1052","2967","0.355","2023-24"
"1610612761","Toronto Raptors","TOR","81","81","1","3419","7258","0.471","0.535","0.632","2493","4589","0.543","0.368","926","2669","0.347","2023-24"
"1610612749","Milwaukee Bucks","MIL","82","82","1","3536","7256","0.487","0.567","0.57","2373","4135","0.574","0.43","1163","3121","0.373","2023-24"
"1610612757","Portland Trail Blazers","POR","81","81","1","3177","7250","0.438","0.502","0.63","2254","4568","0.493","0.37","923","2682","0.344","2023-24"
"1610612742","Dallas Mavericks","DAL","81","81","1","3472","7236","0.48","0.561","0.559","2294","4045","0.567","0.441","1178","3191","0.369","2023-24"
"1610612755","Philadelphia 76ers","PHI","81","81","1","3362","7230","0.465","0.533","0.628","2385","4544","0.525","0.372","977","2686","0.364","2023-24"
"1610612763","Memphis Grizzlies","MEM","82","82","1","3141","7214","0.435","0.51","0.571","2070","4121","0.502","0.429","1071","3093","0.346","2023-24"
"1610612752","New York Knicks","NYK","82","82","1","3359","7213","0.466","0.54","0.596","2281","4300","0.53","0.404","1078","2913","0.37","2023-24"
"1610612741","Chicago Bulls","CHI","81","81","1","3385","7207","0.47","0.534","0.642","2464","4629","0.532","0.358","921","2578","0.357","2023-24"
"1610612739","Cleveland Cavaliers","CLE","82","82","1","3421","7140","0.479","0.557","0.578","2314","4127","0.561","0.422","1107","3013","0.367","2023-24"
"1610612765","Detroit Pistons","DET","81","81","1","3302","7122","0.464","0.526","0.641","2410","4564","0.528","0.359","892","2558","0.349","2023-24"
"1610612743","Denver Nuggets","DEN","80","80","1","3505","7098","0.494","0.559","0.648","2577","4599","0.56","0.352","928","2499","0.371","2023-24"
"1610612740","New Orleans Pelicans","NOP","81","81","1","3450","7070","0.488","0.56","0.626","2434","4428","0.55","0.374","1016","2642","0.385","2023-24"
"1610612766","Charlotte Hornets","CHA","81","81","1","3237","7052","0.459","0.528","0.609","2259","4294","0.526","0.391","978","2758","0.355","2023-24"
"1610612751","Brooklyn Nets","BKN","79","79","1","3218","7032","0.458","0.532","0.588","2167","4136","0.524","0.412","1051","2896","0.363","2023-24"
"1610612747","Los Angeles Lakers","LAL","81","81","1","3488","6995","0.499","0.566","0.641","2544","4484","0.567","0.359","944","2511","0.376","2023-24"
"1610612746","LA Clippers","LAC","81","81","1","3401","6972","0.488","0.56","0.619","2389","4313","0.554","0.381","1012","2659","0.381","2023-24"
"1610612750","Minnesota Timberwolves","MIN","82","82","1","3382","6968","0.485","0.56","0.616","2346","4290","0.547","0.384","1036","2678","0.387","2023-24"
"1610612753","Orlando Magic","ORL","82","82","1","3318","6961","0.477","0.542","0.631","2415","4394","0.55","0.369","903","2567","0.352","2023-24"
"1610612748","Miami Heat","MIA","81","82","1","3229","6931","0.466","0.539","0.607","2217","4208","0.527","0.393","1012","2723","0.372","2023-24"
"1610612756","Phoenix Suns","PHX","80","81","1","3387","6879","0.492","0.565","0.621","2390","4274","0.559","0.379","997","2605","0.383","2023-24"
